beer_name,beer_type,beer_abv,beer_ibu,rating_score,global_rating_score,photo_url
Guillotine Gose,Sour - Gose,4.7,13,4.0,3.44,https://untappd.s3.amazonaws.com/photos/2018_03_29/8d47c01a34284d29f80dbd3f5f6c206f_raw.jpg
Johnny Crash,IPA - New England,6.0,54,3.5,3.9,https://untappd.s3.amazonaws.com/photos/2018_03_31/39be85cfbcefca732f77cb25fd23a1a2_raw.jpg
Imperial IPA,IPA - Imperial / Double,8.5,70,3.5,3.73,https://untappd.s3.amazonaws.com/photos/2018_03_31/36bdc542a3f4eba4a45416aafcb347fc_raw.jpg
Alhambra Reserva Roja,Bock - Single / Traditional,7.2,15,3.5,3.45,https://untappd.s3.amazonaws.com/photos/2018_04_05/3706d41494be4904ba690f21efec713e_raw.jpg
Pedal Ale,Pale Ale - American,5.6,0,3.25,3.51,https://untappd.s3.amazonaws.com/photos/2018_04_07/80578a2eb284d4edf84c98ad16131065_raw.jpg
Malabrocca,Pale Ale - American,5.7,50,3.5,3.56,https://untappd.s3.amazonaws.com/photos/2018_04_07/731e9136d0bdd0d76b948f318bd9e94b_raw.jpg
El Aleph,IPA - New England,6.4,0,3.5,3.57,https://untappd.s3.amazonaws.com/photos/2018_04_07/a6b27f5e2e64f1ffd8e96b79071d982e_raw.jpg
Sleeping Lemons Export,Sour - Fruited Gose,6.0,0,3.5,3.56,https://untappd.s3.amazonaws.com/photos/2018_04_07/96bff1d44e7b0d27d1521bf4c51de04c_raw.jpg
Riesling People,IPA - New England,6.7,24,4.0,3.7,https://untappd.s3.amazonaws.com/photos/2018_04_09/6f7505b6c9eac0f40c433e1222f5221f_raw.jpg
Green Zebra,Sour - Fruited Gose,4.6,10,4.5,3.75,https://untappd.s3.amazonaws.com/photos/2018_04_09/e50496db5cce5c5b08e9198189994d8d_raw.jpg
Single Hop El Dorado,IPA - Session / India Session Ale,3.7,45,3.75,3.63,https://untappd.s3.amazonaws.com/photos/2018_04_14/61c95933d7b7e78974e5744a481a7da5_raw.jpg
Criptojuice,Pale Ale - New England,6.0,50,3.0,3.64,https://untappd.s3.amazonaws.com/photos/2018_04_14/28ff26991699c2c6c3f2a411ff294696_raw.jpg
Rubia,Lager - Pale,4.3,18,3.75,3.15,0
Txotx,IPA - Session / India Session Ale,4.7,24,4.5,3.66,https://untappd.s3.amazonaws.com/photos/2018_04_18/078d624138fe0f1dc992e99161b0270d_raw.jpg
IPA Amarillo,IPA - American,6.5,105,3.0,3.59,https://untappd.s3.amazonaws.com/photos/2018_05_03/82cee367eb50b09e5c645e5cad643b5e_raw.jpg
Infusion A: Peanut Butter Chocolate Coffee Porter,Porter - Other,6.2,26,4.25,4.11,https://untappd.s3.amazonaws.com/photos/2018_05_03/6a2c39be1aa8a7d02d86089b7b979189_raw.jpg
Blaecorn Unidragon,Stout - Russian Imperial,11.5,75,4.0,3.96,0
Loca Rubia,Pilsner - Other,4.5,20,3.0,3.09,0
Galway Hooker Irish Pale Ale,Pale Ale - American,4.3,35,3.5,3.42,https://untappd.s3.amazonaws.com/photos/2018_06_02/c87fe657a3be257b234a7a9f4f6d6420_raw.jpg
Chieftain,IPA - International,5.5,50,2.5,3.56,https://untappd.s3.amazonaws.com/photos/2018_06_02/ac3bb77ca8dc7640f22d265d7f9ac6c1_raw.jpg
Plain Porter,Porter - Other,4.2,33,4.0,3.54,0
Citra IPA,IPA - American,5.0,45,3.0,3.37,https://untappd.s3.amazonaws.com/photos/2018_06_04/f329923ec332dd32bd3b773b84ee4ca5_raw.jpg
Flyktsoda IPA,IPA - American,7.1,0,4.25,3.81,https://untappd.s3.amazonaws.com/photos/2018_06_09/992ed188e8355809b5a5eee7ac973c65_raw.jpg
Questionable Advice,IPA - New England,6.7,0,4.5,3.83,https://untappd.s3.amazonaws.com/photos/2018_06_09/3db2489657384c992a8dcef6dd06a043_raw.jpg
Raspberry Sour,American Wild Ale,5.4,18,3.75,4.33,0
Under Crown,IPA - Imperial / Double,8.6,80,4.25,4.02,https://untappd.s3.amazonaws.com/photos/2018_06_16/e05bbbc0cbc0e6b302d2ef0ff161a5a0_raw.jpg
Full Sail,IPA - American,5.8,45,3.75,3.64,https://untappd.s3.amazonaws.com/photos/2018_06_23/6dd608e7927fdc8264e377b78a83285a_raw.jpg
A Fierce Scotsman In Brew York,Sour - Other,6.1,0,5.0,3.79,https://untappd.s3.amazonaws.com/photos/2018_06_23/870659e0e0dce7855ee144e67067b5ca_raw.jpg
Miel Otxin,IPA - American,6.5,65,3.5,3.72,https://untappd.s3.amazonaws.com/photos/2018_06_24/c7b7ca3f4bed3eeaa35f87c08c7a85fa_raw.jpg
Extasis,IPA - Session / India Session Ale,4.5,0,4.0,3.71,https://untappd.s3.amazonaws.com/photos/2018_07_05/f1e951c55d649bb9748f974db9285af4_raw.jpg
Rio Rojo,Sour - Fruited Berliner Weisse,4.9,0,5.0,3.49,https://untappd.s3.amazonaws.com/photos/2018_07_05/a02740f5924a7c0166ed30ed20cffe34_raw.jpg
Saigon Export,Lager - Pale,4.9,0,2.75,2.82,https://untappd.s3.amazonaws.com/photos/2018_07_05/f0b7bfd780d165bd0bfbbc9b96cd443a_raw.jpg
Ben,Stout - Imperial / Double Milk,9.5,0,5.0,3.98,https://untappd.s3.amazonaws.com/photos/2018_07_08/8a9779a040422cc500735028286e279c_raw.jpg
Sputnik,Pale Ale - American,5.0,33,4.0,3.62,0
Swingers,Sour - Fruited Gose,4.0,5,4.0,3.41,0
Northern Powerhouse Brew Series 003,Farmhouse Ale - Saison,7.5,0,3.25,3.67,https://untappd.s3.amazonaws.com/photos/2018_07_09/5f63ec965521bbdc60ea1a013d20f144_raw.jpg
Northern Powerhouse Brew Series 005,Sour - Fruited,4.5,0,4.5,3.83,https://untappd.s3.amazonaws.com/photos/2018_07_09/fbd0b283197bc00d475e67d7ff1420f0_raw.jpg
Northern Powerhouse Brew Series 004,Wheat Beer - American Pale Wheat,5.5,0,3.5,3.67,https://untappd.s3.amazonaws.com/photos/2018_07_09/99192716b4fdbdbfab1ea03c137c137e_raw.jpg
Northern Powerhouse Brew Series 006,Pale Ale - International,5.0,0,4.0,3.97,https://untappd.s3.amazonaws.com/photos/2018_07_09/827994a4a8e63691f8f58a8ea3503767_raw.jpg
Northern Powerhouse Brew Series 007,IPA - New England,7.2,0,4.25,4.12,https://untappd.s3.amazonaws.com/photos/2018_07_09/ea6272f9191527646c0ff8a8ad8e249f_raw.jpg
Northern Powerhouse Brew Series 002,Brown Ale - English,6.3,0,4.0,3.62,https://untappd.s3.amazonaws.com/photos/2018_07_09/242c8e066ed45b919c9c19b3a672881b_raw.jpg
Northern Powerhouse Brew Series 008,IPA - Imperial / Double,8.5,0,4.5,4.08,https://untappd.s3.amazonaws.com/photos/2018_07_09/8b400b7eff3516a56588ea84b6917389_raw.jpg
Northern Powerhouse Brew Series 001,Stout - Imperial / Double,10.5,0,4.0,4.04,https://untappd.s3.amazonaws.com/photos/2018_07_09/d96781d94f95e71294c67a5ae21a0161_raw.jpg
Without Original,Non-Alcoholic Beer,0.05,0,0.25,2.03,https://untappd.s3.amazonaws.com/photos/2018_07_22/8e7af5528da557bb90b99de916fa954a_raw.jpg
Clausthaler Original / Premium,Non-Alcoholic Beer,0.49,29,1.5,2.43,https://untappd.s3.amazonaws.com/photos/2018_08_09/219296cabc0c331775858a7adaff4b94_raw.jpg
Hitachino Nest Non Ale,Non-Alcoholic Beer,0.3,0,0.75,2.73,https://untappd.s3.amazonaws.com/photos/2018_07_22/02c93b68a891081a4f1219ec4132c890_raw.jpg
Drink'in The Sun (0.3%),Non-Alcoholic Beer,0.3,37,2.0,3.25,https://untappd.s3.amazonaws.com/photos/2018_07_27/e302fcf887b0bba41773d68cb2d124f0_raw.jpg
Bavaria 0.0% Wit,Non-Alcoholic Beer,0.0,6,2.0,2.59,https://untappd.s3.amazonaws.com/photos/2018_08_10/48f6f48129dfef1abac96d5a7ab455a4_raw.jpg
Bitburger Pils 0.0 Drive,Non-Alcoholic Beer,0.0,25,1.5,2.25,https://untappd.s3.amazonaws.com/photos/2018_08_12/2397e922a29e81ce3442757bb4007740_raw.jpg
Franziskaner Weissbier Alkoholfrei,Non-Alcoholic Beer,0.5,0,2.0,2.86,https://untappd.s3.amazonaws.com/photos/2018_08_13/667544c2563f3284f242fc40c0627181_raw.jpg
Shipyard American IPA,IPA - American,5.0,45,2.75,3.44,https://untappd.s3.amazonaws.com/photos/2018_08_21/137bb69d4ce77d4c3c207d4f10313b79_raw.jpg
15&30 Sherry Cask IPA,IPA - International,5.0,0,3.0,3.57,https://untappd.s3.amazonaws.com/photos/2018_08_26/338d03a5a59912d9e60612814c4b06dd_raw.jpg
15&30 Sherry Cask Blond,Blonde Ale,6.0,20,4.0,3.23,https://untappd.s3.amazonaws.com/photos/2018_08_26/372148bbc28bec11a4bf4f56fac2b1ef_raw.jpg
Berry Enchantress,Sour - Fruited Gose,6.5,0,3.25,3.82,https://untappd.s3.amazonaws.com/photos/2018_08_30/8f6522cd54117ff86a0749fb78269ffb_raw.jpg
Organic IPA,IPA - American,6.5,55,3.5,3.67,https://untappd.s3.amazonaws.com/photos/2018_08_30/24cd8e079c99fb75b088f2d949f7d35f_raw.jpg
Voreia IPA,IPA - American,7.0,0,3.75,3.58,https://untappd.s3.amazonaws.com/photos/2018_09_02/0aff22001c5001e9548b372db9041ffd_raw.jpg
Charma (Χάρμα) Blond,Lager - Pale,5.5,0,3.25,3.39,https://untappd.s3.amazonaws.com/photos/2018_09_05/fb564c70dfe385c06b69de1daf817cac_raw.jpg
8th Day (8η Μέρα),IPA - American,7.0,65,4.5,3.8,https://untappd.s3.amazonaws.com/photos/2018_09_05/b10cd78f2ebe8c799585ba473b156436_raw.jpg
Friday's Pale Ale,Pale Ale - American,4.7,0,4.0,3.52,https://untappd.s3.amazonaws.com/photos/2018_09_05/94974b38271d1d208ce20e2808351670_raw.jpg
EZA Hellenic Pilsener Beer,Pilsner - German,5.2,0,0.5,2.93,https://untappd.s3.amazonaws.com/photos/2018_09_06/2ff285d19d4ea357b103da03df31bf0f_raw.jpg
Mary Rose,Red Ale - Irish,4.5,0,4.0,3.39,https://untappd.s3.amazonaws.com/photos/2018_09_06/a79f3c5334d48a952b4dadeef0006d52_raw.jpg
Solo Skotidi (Σόλο Σκοτίδι),Stout - Imperial / Double,9.0,75,4.25,3.76,https://untappd.s3.amazonaws.com/photos/2018_09_06/4ee2191b551d5fd331d6475907d821d2_raw.jpg
Crazy Lupulo,IPA - Imperial / Double,7.5,0,3.0,3.42,https://untappd.s3.amazonaws.com/photos/2018_09_06/3f41e2e5f5265046d2b5477693a2f4b5_raw.jpg
Cretan Kings Zythos,Lager - Pale,4.4,0,2.5,2.89,https://untappd.s3.amazonaws.com/photos/2018_09_07/cf9298200b2b4958bc06772220cc725a_raw.jpg
Jasmine IPA,IPA - American,6.2,40,4.25,3.91,https://untappd.s3.amazonaws.com/photos/2018_09_07/f0d3b7b2cde50672a8943012be433859_raw.jpg
Kallithea Dreaming,Cream Ale,5.5,30,3.5,3.56,https://untappd.s3.amazonaws.com/photos/2018_09_07/f3666e40f22fceafa04c1059e96661f5_raw.jpg
Solo Psaki (Σόλο Ψακί),IPA - American,7.5,50,4.0,3.6,https://untappd.s3.amazonaws.com/photos/2018_09_08/1354fb2b1b727066b25ac57bf9afae17_raw.jpg
Solo Fouriaris (Σόλο Φουριάρης),IPA - Imperial / Double,10.0,100,4.0,3.77,0
Solo Horiatiki (Σόλο Χωριάτικη),Farmhouse Ale - Saison,6.5,25,3.75,3.45,0
ORA Stout,Stout - Irish Dry,7.0,0,2.5,3.4,0
Bomb!,Stout - Imperial / Double Coffee,13.0,65,5.0,4.31,https://untappd.s3.amazonaws.com/photos/2018_09_09/79eae773b09ef89ce8c783e1f3f83fad_raw.jpg
SIPA Dank,IPA - Session / India Session Ale,4.3,0,3.75,3.8,0
Hot Wrath? Cold Bath,IPA - American,6.7,0,4.0,3.74,0
Naturepils,Pilsner - Czech,4.6,0,3.5,3.41,https://untappd.s3.amazonaws.com/photos/2018_09_22/da6b0c89bdedb7748d1cd18894554f9d_raw.jpg
The Wind,Sour - Fruited Gose,4.8,8,3.75,3.96,https://untappd.s3.amazonaws.com/photos/2018_09_22/9f71bfa9525e57867f27d05cdc230fb3_raw.jpg
Pink Gose,Sour - Fruited Gose,4.0,0,4.0,3.6,https://untappd.s3.amazonaws.com/photos/2018_09_22/5e952b284f06b5228487070bae21110f_raw.jpg
New & Improved! GBG,IPA - American,6.5,65,4.0,3.94,https://untappd.s3.amazonaws.com/photos/2018_09_22/eb917be0e890dfb1606756e3002fd8f0_raw.jpg
Roots,Red Ale - American Amber / Red,5.5,45,3.75,3.5,https://untappd.s3.amazonaws.com/photos/2018_09_22/77116a6c4fdb9ee80667c1ad7b35b948_raw.jpg
Gouden Carolus Whisky Infused,Belgian Strong Dark Ale,11.7,15,4.75,4.07,https://untappd.s3.amazonaws.com/photos/2018_09_23/537abd798aa65757d7323a7f039706ed_raw.jpg
Combo,IPA - New England,6.0,0,4.0,4.11,0
Brink's Blonde,Lager - Pale,4.8,0,3.5,3.14,https://untappd.s3.amazonaws.com/photos/2018_09_23/214f13319dcbf5acf481374576103c90_raw.jpg
Check In IPA,IPA - American,6.0,75,4.0,3.65,0
Łomża Jasne,Lager - Euro Pale,5.7,0,0.75,2.92,https://untappd.s3.amazonaws.com/photos/2018_09_28/45e554fd90c240fcf04081ac9273b6a9_raw.jpg
Me Myself & IPA,IPA - American,7.0,80,3.75,3.73,https://untappd.s3.amazonaws.com/photos/2018_10_03/022b8df521b41737c3f55eb128a74465_raw.jpg
√225 Saison,Farmhouse Ale - Saison,6.0,18,4.0,3.89,https://untappd.s3.amazonaws.com/photos/2018_10_14/6225000c673dc05434b6a18eb9321227_raw.jpg
BeerBera,Grape Ale - Italian,8.0,0,4.0,3.93,https://untappd.s3.amazonaws.com/photos/2018_10_14/f81646b251daa76c90c94c747d7cc355_raw.jpg
Hazelnut Brown Nectar,Brown Ale - American,5.6,33,3.75,3.8,https://untappd.s3.amazonaws.com/photos/2018_10_19/1a8bfc3c51c88e01f2450a11db3da089_raw.jpg
Komodaru,Porter - Imperial / Double,9.3,40,4.5,4.06,https://untappd.s3.amazonaws.com/photos/2018_10_21/7a50187e5105de77c80f54cb72640220_raw.jpg
Kriekenlambiek,Lambic - Kriek,7.5,0,4.0,3.88,0
ART8 Berliner Weisse Strawberry,Sour - Fruited Berliner Weisse,3.8,5,3.75,3.65,0
Why Kick A Moo Cow,Pale Ale - New Zealand,5.5,0,2.25,3.72,https://untappd.s3.amazonaws.com/photos/2018_10_23/ee880fa95e72155a3393d0cc900cacbe_raw.jpg
La Grúa IPA,IPA - American,6.4,50,4.0,3.83,https://untappd.s3.amazonaws.com/photos/2018_10_23/d716929647566b1b4b74175031ce9c9c_raw.jpg
Modern Helles,Lager - Helles,4.1,20,3.5,3.38,https://untappd.s3.amazonaws.com/photos/2018_10_23/da80e2bd69a364fcc9b07493be017565_raw.jpg
Black & Molen,Stout - Imperial / Double Milk,9.5,0,5.0,3.95,https://untappd.s3.amazonaws.com/photos/2018_10_27/947e278c2622ff24a7a789ef60e68c88_raw.jpg
Eskombro,Brown Ale - Other,5.8,28,3.75,3.42,0
Sok,IPA - New England,6.4,60,3.75,3.86,0
West Coast Heroes,IPA - Imperial / Double,8.0,120,4.0,3.72,https://untappd.s3.amazonaws.com/photos/2018_10_28/0926011352fc973cf61da381760d9275_raw.jpg
Salda Badago,IPA - American,7.0,40,5.0,3.81,https://untappd.s3.amazonaws.com/photos/2018_10_31/76b0fe8fd845a4ec741f776267ad9ab8_raw.jpg
Runnin’ For Mayor,Sour - Fruited Berliner Weisse,6.0,0,4.0,3.83,https://untappd.s3.amazonaws.com/photos/2018_10_31/d2998f176e26a490c02d1f4cd46419fc_raw.jpg
Perler For Svin,IPA - New England,6.3,35,3.5,3.82,https://untappd.s3.amazonaws.com/photos/2018_11_04/49c866ac7bcdd44d77d2defaf5c3b99a_raw.jpg
Maz,Pale Ale - American,5.6,48,4.5,3.78,https://untappd.s3.amazonaws.com/photos/2018_11_08/6bd882a1505480366dc0d9e2809fda51_raw.jpg
Xino Xano,Sour - Berliner Weisse,4.0,0,3.0,3.59,https://untappd.s3.amazonaws.com/photos/2018_11_08/bf1b0304ed48995cfabd0cb030110cb4_raw.jpg
Las Muy Perras Blanca De Trigo,Wheat Beer - Witbier,5.8,20,3.25,3.33,0
Jai JAI,IPA - American,6.7,0,3.75,3.67,0
Shock Therapy V15 Loral,IPA - New England,6.5,50,2.75,3.72,https://untappd.s3.amazonaws.com/photos/2018_11_14/52ab209af1ec302417bd5f6ac7da2824_raw.jpg
Dessert In A Can - Pecan & Maple Pie,Stout - Imperial / Double Pastry,11.5,50,5.0,4.07,https://untappd.s3.amazonaws.com/photos/2018_11_16/50aed5373688ca2e4b48b963be0b51e5_raw.jpg
The Wave Project,IPA - Session / India Session Ale,5.2,0,4.5,3.8,https://untappd.s3.amazonaws.com/photos/2018_11_16/8d781aef7ca7f8880d825ea99f6a04a9_raw.jpg
High Wire,Pale Ale - American,5.5,50,4.25,3.7,https://untappd.s3.amazonaws.com/photos/2018_11_18/aa477b000f65238e57df5743f0a122e4_raw.jpg
The One (Higos),Farmhouse Ale - Saison,6.1,0,4.75,3.86,https://untappd.s3.amazonaws.com/photos/2018_11_18/3693d4f2c949b7c89d1c7f6501725bed_raw.jpg
Vanilla Black Velvet,Stout - Russian Imperial,9.5,70,5.0,3.88,https://untappd.s3.amazonaws.com/photos/2018_11_18/60563e045a21d97992b46b0d32f52aeb_raw.jpg
Juan Morr,Lager - IPL (India Pale Lager),4.6,37,3.75,3.56,https://untappd.s3.amazonaws.com/photos/2018_11_21/f6e71325d712ce9d5c50249e29bfdeb4_raw.jpg
Loose Juice,IPA - Session / India Session Ale,4.9,23,3.5,3.66,https://untappd.s3.amazonaws.com/photos/2018_11_21/363e66f3ff1b28a52881830b598bdc0e_raw.jpg
Four Layer Cake,Stout - Pastry,7.6,50,3.5,3.7,https://untappd.s3.amazonaws.com/photos/2018_11_21/6a01f4d363b61f843ea995cc530fc9a4_raw.jpg
Abordaia,Stout - Imperial / Double,9.5,50,4.0,3.77,https://untappd.s3.amazonaws.com/photos/2018_11_21/7c4ec1329b588d92e1d1ec32de04d935_raw.jpg
Morpheus Vintage Sour Blend #1,Sour - Other,6.0,0,5.0,3.99,https://untappd.s3.amazonaws.com/photos/2018_11_24/10e4ba1e43041a6a5de8ac4c024f63b0_raw.jpg
3 MONTS,Farmhouse Ale - Other,8.5,20,4.5,3.43,https://untappd.s3.amazonaws.com/photos/2018_11_25/911a8213ffa3f553497dab991494c0f0_raw.jpg
Breakwater,Porter - Imperial / Double Baltic,10.5,50,5.0,4.2,https://untappd.s3.amazonaws.com/photos/2018_11_25/018ed4002d0499dcfebba1620463149c_raw.jpg
Echoes of Vastness,Pale Ale - International,4.8,0,3.75,3.87,0
Virtuoso,IPA - Imperial / Double New England,8.8,80,3.25,4.02,0
Patrons Project 5.05 // DDH Black IPA // Ricky Lightfoot // Watching Crag // Moor Beer Company,IPA - Black / Cascadian Dark Ale,6.6,25,3.75,3.85,0
So Happens It’s Tuesday,Stout - Imperial / Double,14.7,22,4.25,4.2,https://untappd.s3.amazonaws.com/photos/2018_11_25/702aa58bb49b38caf292da0bf5d48708_raw.jpg
Focal Banger,IPA - American,7.0,90,5.0,4.42,https://untappd.s3.amazonaws.com/photos/2018_11_30/9e0b0e0816ff4a356892c3dee9526730_raw.jpg
Earl Phantom,Sour - Fruited Berliner Weisse,4.5,2,3.75,3.63,https://untappd.s3.amazonaws.com/photos/2018_11_30/696d66eb6f7fb9c53d1715626f4dd292_raw.jpg
Farewell To Arms,Sour - Fruited,7.0,0,4.0,3.73,https://untappd.s3.amazonaws.com/photos/2018_11_30/5d22dec800c34fc6169b0c93bf02f4eb_raw.jpg
Oro Negro,Stout - Imperial / Double,10.0,0,5.0,4.2,https://untappd.s3.amazonaws.com/photos/2018_12_01/96e5d7f10c3449ac58785857066a436c_raw.jpg
Edición Navidad Especial 36 (2018),Lager - Winter,5.7,0,1.75,2.97,https://untappd.s3.amazonaws.com/photos/2018_12_26/05d3e63d4bc65d13ad215a116501cd02_raw.jpeg
"Dark City 2018 // Crème du Cacao, Vanilla & Butterscotch Imperial Stout // Devils Delight // Lervig Aktiebryggeri",Stout - Imperial / Double,9.0,25,4.5,4.32,0
Pai Pai,IPA - American,6.8,20,4.25,3.63,0
Lvsitana,Pale Ale - English,0.0,0,4.0,3.6,https://untappd.s3.amazonaws.com/photos/2018_12_29/50b971447e7d897df051b2886d1bb867_raw.jpg
Transmission,IPA - New England,6.9,51,4.25,3.83,0
Tart,Sour - Other,6.0,10,3.5,3.44,0
Red Thirst,IPA - Red,7.6,90,4.0,3.67,https://untappd.s3.amazonaws.com/photos/2019_01_02/c3b9e3067059324f1cd0b57095dd3460_raw.jpg
CitraMango Juice IPA,Fruit Beer,6.0,45,4.25,3.84,https://untappd.s3.amazonaws.com/photos/2019_01_02/c8b3c2fb9faadf961aa252420c98eac1_raw.jpg
B-Bomb (2016),Winter Ale,14.0,0,4.0,4.36,https://untappd.s3.amazonaws.com/photos/2019_01_02/5233e9cd16cc2b5c1901065e889458cf_raw.jpg
Ambar 1900,Pale Ale - English,4.8,21,2.0,2.87,0
NEMESIS,IPA - International,6.0,0,3.75,3.7,https://untappd.s3.amazonaws.com/photos/2019_01_10/34b226083ab026723aadea0b86c7b96f_raw.jpg
Hazy Vibes: Columbus & Amarillo,IPA - American,7.0,40,4.5,3.84,https://untappd.s3.amazonaws.com/photos/2019_01_12/f0e2ae8846a5adbe6d62feb4f1c4e8d4_raw.jpeg
Standing Room Only,IPA - American,7.6,60,4.5,3.79,https://untappd.s3.amazonaws.com/photos/2019_01_18/1d2ed55e64f2fa68bbde2973a8b874ce_raw.jpg
La House,IPA - Brut,5.0,25,3.75,3.52,0
Toxicity,Sour - Other,7.0,25,5.0,3.66,0
Citra Small IPA,IPA - Session / India Session Ale,3.5,0,4.0,3.86,0
Abstract,Sour - Other,5.9,0,5.0,3.79,0
Soproni Óvatos Duhaj APA,Pale Ale - American,5.5,0,3.5,3.15,https://untappd.s3.amazonaws.com/photos/2019_02_09/a0b8cf27d221fb467df1e0ed84cc730e_raw.jpeg
Deception Session IPA,IPA - Session / India Session Ale,5.0,70,4.0,3.62,https://untappd.s3.amazonaws.com/photos/2019_02_09/e5065b3cff95be004ff6449c29cb8745_raw.jpg
Ma Chérie,Sour - Fruited Berliner Weisse,3.9,13,4.0,3.72,https://untappd.s3.amazonaws.com/photos/2019_02_09/285791630390c6c18294fa0f2514333e_raw.jpeg
Hallo Ich Bin Berliner Weisse Blood Orange,Sour - Fruited Berliner Weisse,3.7,0,3.5,3.61,0
Vermont Sessions,IPA - Session / India Session Ale,4.6,0,3.5,3.69,0
Gentle Bastard,IPA - American,6.5,63,4.5,3.69,https://untappd.s3.amazonaws.com/photos/2019_02_09/692020230c48bac8c557b6ca8dc16be1_raw.jpeg
Távoli Galaxis,IPA - American,6.1,70,4.5,3.68,https://untappd.s3.amazonaws.com/photos/2019_02_09/b23e5fca3e8dbc763d8ed23581bbff1e_raw.jpeg
Mango Bay,Pale Ale - Milkshake,5.2,40,4.0,3.73,https://untappd.s3.amazonaws.com/photos/2019_02_10/80fb20c0d7e7c80d5b07896489d91b3a_raw.jpg
Jam72,IPA - American,7.2,60,4.75,3.74,https://untappd.s3.amazonaws.com/photos/2019_02_10/2b952c3875dcaedf718f6cb4f00be496_raw.jpg
Evergreen IPA,IPA - American,6.0,46,3.25,3.67,https://untappd.s3.amazonaws.com/photos/2019_02_10/934888cc80f55e01b7168a8de6c4b9b7_raw.jpg
Salamander Cranberry Sour Ale (2018) Porto BA – Cinnamon & Citrus,Sour - Fruited,6.5,25,4.25,3.86,https://untappd.s3.amazonaws.com/photos/2019_02_10/5fd39aff05e1aaa315b929f985a511ae_raw.jpeg
Pils,Pilsner - Czech,5.0,25,2.75,3.42,https://untappd.s3.amazonaws.com/photos/2019_02_10/782f272c8c30d4000714ebff69390d16_raw.jpg
GreyJoy,IPA - Imperial / Double,9.0,99,4.25,3.9,https://untappd.s3.amazonaws.com/photos/2019_02_10/fcbce67c3c07e865ab5c255e3eb62466_raw.jpg
Dead Rabbit,IPA - Imperial / Double,9.1,100,4.0,3.78,0
Prototype: Session IPA (Citra),IPA - Session / India Session Ale,5.1,78,3.5,3.79,0
Bernard IPA,IPA - Belgian,5.6,50,2.75,3.05,https://untappd.s3.amazonaws.com/photos/2019_02_12/61a68d306940f88b9ace600120900be8_raw.jpg
Sour Rise,Sour - Fruited,5.9,6,3.5,3.62,0
Flying Rabbit,IPA - American,6.5,80,3.75,3.62,0
Black Mamba,Stout - Milk / Sweet,6.8,16,4.0,3.6,https://untappd.s3.amazonaws.com/photos/2019_02_12/b3820c592659867049c1b8b844eb7e2d_raw.jpg
Mango Mango Mango,Sour - Fruited,4.5,0,3.75,3.83,https://untappd.s3.amazonaws.com/photos/2019_02_13/eff3581b9d92d44601a777b2daf94819_raw.jpg
3x Thirsty Mosaic,IPA - Session / India Session Ale,5.5,0,3.75,3.73,https://untappd.s3.amazonaws.com/photos/2019_02_13/2389a2b2c5d547bdc3cd9470f7e0ae89_raw.jpg
Mexicake,Stout - Imperial / Double Pastry,11.0,70,4.0,4.03,https://untappd.s3.amazonaws.com/photos/2019_02_14/69f0ceb327a7279af7b86da6d32ae599_raw.jpg
Aunt Mary,IPA - Sour,7.0,68,3.75,3.3,0
Juicy Confessions,IPA - New England,4.0,40,2.0,3.15,0
Szergej,Stout - Russian Imperial,9.2,61,3.0,3.62,0
Clock APA,Pale Ale - American,5.0,35,4.0,3.7,0
War Pig,Stout - Oatmeal,6.0,36,4.25,3.6,0
Pilot Series #15 - Red & Blackcurrant Sour Ale,Sour - Fruited,5.0,30,4.5,3.75,https://untappd.s3.amazonaws.com/photos/2019_02_14/b32a32ce0e6e308e961f76c802fc641c_raw.jpg
Bright Lies,IPA - American,6.5,35,3.75,4.02,https://untappd.s3.amazonaws.com/photos/2019_02_14/bf11c395bc0979275e00bb9336346a80_raw.jpg
Smooth Hoperator,IPA - New England,6.0,80,3.0,3.81,https://untappd.s3.amazonaws.com/photos/2019_02_15/2e6e23cf09e48faf591e88be358cbecf_raw.jpg
Kelet-Indiai Társaság,IPA - English,6.5,0,3.5,3.24,https://untappd.s3.amazonaws.com/photos/2019_02_16/78cf69b206ef36f3ce73b6d0182ad866_raw.jpg
Betty Juice,IPA - American,5.5,40,2.75,3.64,https://untappd.s3.amazonaws.com/photos/2019_02_16/bb55a0dd9344dce653eb311aa852b80d_raw.jpg
India Pale Ale,IPA - American,5.6,0,3.75,3.52,0
Mango Pale Ale,Pale Ale - American,4.8,0,2.75,3.53,https://untappd.s3.amazonaws.com/photos/2019_02_17/c49519c55d2bf33631b0766b753834f1_raw.jpg
Bakalář Světlý ležák,Pilsner - Czech,4.9,0,3.25,3.21,0
Mindenidők - Choose Life,IPA - American,6.5,50,3.0,3.7,https://untappd.s3.amazonaws.com/photos/2019_02_17/daa9acd9cd3562709475fbc808e23b81_raw.jpg
Dortoka,IPA - New England,6.4,0,4.0,3.74,https://untappd.s3.amazonaws.com/photos/2019_02_23/dcaa6618c25ef701890bbbe0fcd14f30_raw.jpg
Porter Robuste,Porter - Coffee,7.0,30,3.75,3.67,0
Lucifer,Sour - Other,7.0,0,4.5,3.77,0
HUE,IPA - Session / India Session Ale,4.5,0,3.75,3.89,0
Patrons Project 2.07 // Nomad Clan // Bare Bones // DDH IPA,IPA - New England,6.8,25,3.75,4.18,0
